Zone Code,Zone Name,people,households,rent,%rent,qual,%noqual
18UEHC,Longbridge,3994,44,1707,42.73910866,21,0.525788683
00BTFR,Longdendale,9733,72,4264,43.80971951,89,0.914414877
41UDGZ,Longdon,1807,42,744,41.17321527,14,0.774764804
47UCJA,Longdon,2098,45,775,36.9399428,20,0.953288847
29UDGJ,"Longfield, New Barn and Southfleet",6168,83,2427,39.34824903,37,0.599870298
00BUFL,Longford,9499,66,4107,43.23613012,142,1.494894199
00CQFH,Longford,17601,84,7453,42.34418499,207,1.176069542
35UBGE,Longframlington,1179,17,523,44.3596268,7,0.593723494
19UDGN,Longham,1996,25,789,39.52905812,16,0.801603206
00FANJ,Longhill,11385,39,5023,44.11945542,66,0.579710145
30UMGA,Longholme,5561,67,2213,39.7950009,55,0.98903075
35UEGD,Longhorsley,1495,29,593,39.66555184,19,1.27090301
35UBGF,Longhoughton with Craster and Rennington,2089,35,813,38.91814265,22,1.053135472
00ADGQ,Longlands,9611,90,4319,44.93809177,120,1.248569348
23UEFZ,Longlevens,9063,106,3771,41.60873883,54,0.595829196
26UHFT,Longmeadow,5961,50,2362,39.62422412,39,0.654252642
00BNFZ,Longsight,16007,104,5806,36.27163116,1836,11.46998188
12UGHQ,Longstanton,1700,20,772,45.41176471,17,1
00BAGG,Longthornton,9629,58,3715,38.58136878,189,1.962820646
30UNGR,Longton and Hutton West,5549,76,2271,40.92629303,33,0.594701748
00GLNJ,Longton North,13758,28,5620,40.8489606,81,0.588748365
00GLNK,Longton South,13366,46,5563,41.6205297,142,1.062397127
16UDGP,Longtown & Rockcliffe,3973,34,1631,41.05210169,24,0.604077523
00BXFH,Longview,5899,6,2454,41.60027123,56,0.949313443
00HDPK,Longwell Green,7250,69,3004,41.43448276,51,0.703448276
38UEHE,Longworth,2243,53,896,39.94650022,21,0.936246099
15UBGS,Looe and St Martin,5601,44,2574,45.95607927,41,0.732012141
29UHGY,Loose,2207,37,911,41.27775261,13,0.589034889
00AMGN,Lordship,11299,135,4563,40.38410479,420,3.71714311
00LCNT,Lordswood and Capstone,9495,66,3627,38.19905213,41,0.431806214
30UEGS,Lostock,5382,79,1672,31.06651802,53,0.984764028
13UHHB,Lostock & Wincham,4222,68,1656,39.22311701,29,0.686878257
30UNGS,Lostock Hall,3948,19,1675,42.42654509,32,0.810536981
15UGGC,Lostwithiel,4602,45,1948,42.32942199,36,0.782268579
33UDGH,Lothingland,5596,65,2201,39.33166548,33,0.589706934
42UHGK,Lothingland,2540,26,869,34.21259843,29,1.141732283
31UCGN,Loughborough Ashby,6904,11,1282,18.56894554,2934,42.49710313
31UCGP,Loughborough Dishley and Hathern,5720,78,2313,40.43706294,80,1.398601399
31UCGQ,Loughborough Garendon,6071,84,2525,41.59117114,165,2.717838906
31UCGR,Loughborough Hastings,5472,45,2518,46.01608187,182,3.326023392
31UCGS,Loughborough Lemyngton,5332,27,2295,43.0420105,267,5.007501875
31UCGT,Loughborough Nanpantan,5402,105,1572,29.10033321,1242,22.99148464
31UCGU,Loughborough Outwoods,5556,89,2221,39.97480202,258,4.64362851
31UCGW,Loughborough Shelthorpe,6320,38,2387,37.76898734,129,2.041139241
31UCGX,Loughborough Southfields,5277,48,2144,40.62914535,1040,19.70816752
31UCGY,Loughborough Storer,5572,29,2068,37.11414214,1408,25.26920316
22UHGW,Loughton Alderton,4456,20,1976,44.34470377,43,0.964991023
22UHGX,Loughton Broadway,4231,10,2029,47.95556606,34,0.803592531
22UHGY,Loughton Fairmead,4453,13,1938,43.52122165,36,0.808443746
22UHGZ,Loughton Forest,4214,71,1720,40.81632653,46,1.09159943
00MGNN,Loughton Park,12498,125,4645,37.16594655,78,0.624099856
22UHHA,Loughton Roding,4540,19,1856,40.88105727,38,0.837004405
22UHHB,Loughton St John's,4284,49,1781,41.57329599,37,0.863678805
22UHHC,Loughton St Mary's,4162,73,1561,37.50600673,53,1.273426237
17UDGG,Loundsley Green,3914,21,1985,50.71538068,26,0.664282064
32UGHH,Loveden,2200,26,855,38.86363636,12,0.545454545
43UDGH,Lovelace,2629,43,1041,39.59680487,18,0.684670978
47UFHQ,Lovett and North Claines,4994,87,2072,41.48978775,31,0.620744894
00CHFP,Low Fell,9496,77,4192,44.14490312,110,1.158382477
16UGJH,Low Furness & Swarthmoor,4023,75,1638,40.71588367,31,0.770569227
36UDHA,Low Harrogate,5302,61,2812,53.03658997,40,0.75443229
00CWFK,Low Hill,12828,54,4685,36.52167134,160,1.247271593
20UGGG,Low Spennymoor and Tudhoe Grange,5446,50,2410,44.2526625,42,0.771208226
37UGGZ,Lowdham,4954,100,1816,36.65724667,54,1.09002826
42UBHB,Lower Brett,2069,65,847,40.93765104,8,0.386660222
18UDGT,Lower Culm,4979,43,2084,41.85579434,27,0.542277566
00AKGY,Lower Edmonton,12686,73,4989,39.32681696,303,2.388459719
30UHGX,Lower Lune Valley,4374,78,1849,42.27251943,54,1.234567901
00BAGH,Lower Morden,8561,60,3346,39.08421913,120,1.401705408
22UHHD,Lower Nazeing,4173,45,1612,38.62928349,24,0.575125809
34UDGD,Lower Nene,1932,57,787,40.73498965,13,0.672877847
36UDHB,Lower Nidderdale,3081,69,1261,40.92827004,17,0.551768906
22UHHE,Lower Sheering,1955,9,980,50.12787724,11,0.562659847
00CQFJ,Lower Stoke,15778,110,6355,40.27760172,576,3.650652808
36UEGR,Lower Wensleydale,1339,22,516,38.53622106,13,0.970873786
46UDHH,Lower Wylye and Woodford Valley,2007,71,811,40.40857,14,0.697558545
30UNGT,Lowerhouse,4050,21,1673,41.30864198,22,0.543209877
17UDGH,Lowgates and Woodthorpe,4324,15,1803,41.69750231,30,0.693802035
35UCGC,Lowick,989,11,431,43.5793731,6,0.606673407
18UDGU,Lowman,5229,32,2025,38.72633391,44,0.841461082
00BCGL,Loxford,13585,91,4741,34.89878543,442,3.253588517
31UDGP,Lubenham,2419,24,857,35.42786275,13,0.537412154
00CYFG,Luddendenfoot,10899,109,4718,43.28837508,112,1.027617213
32UCHS,Ludford,2068,35,896,43.32688588,20,0.967117988
46UBGX,Ludgershall,2946,28,1235,41.92124915,15,0.509164969
15UFFZ,Ludgvan and Towednack,3554,49,1541,43.35959482,36,1.012943163
39UFGX,Ludlow Henley,2505,12,1096,43.75249501,5,0.199600798
39UFHA,Ludlow Sheet with Ludford,2824,22,1188,42.06798867,12,0.424929178
39UFGY,Ludlow St Laurence's,2167,45,1186,54.73004153,13,0.599907707
39UFGZ,Ludlow St Peter's,2447,25,1062,43.40008173,17,0.694728239
11UBHK,Luffield Abbey,3138,76,1027,32.72785214,97,3.091140854
34UFGK,Lumbertubs,8907,67,3545,39.80015718,120,1.347254968
20UBGD,Lumley,4573,47,1876,41.02339821,42,0.918434288
00LCNU,Luton and Wayfield,13640,61,5800,42.52199413,107,0.784457478
37UJGW,Lutterell,3697,58,1709,46.22667027,43,1.16310522
31UDGQ,Lutterworth Brookfield,2203,43,854,38.76532002,18,0.817067635
31UDGR,Lutterworth Orchard,2152,15,909,42.23977695,17,0.789962825
31UDGS,Lutterworth Springs,2085,28,966,46.33093525,15,0.71942446
31UDGT,Lutterworth Swift,1853,23,730,39.39557474,14,0.75553157
23UDGX,Lydbrook and Ruardean,4876,37,2000,41.01722724,27,0.553732568
29ULGS,Lydd,5782,25,2382,41.19681771,30,0.518851608
29UEGR,Lydden and Temple Ewell,2380,34,926,38.90756303,28,1.176470588
19UEGT,Lydden Vale,1655,47,688,41.57099698,10,0.604229607
00FPMZ,Lyddington,1318,48,537,40.74355083,7,0.531107739
18ULGH,Lydford,2013,22,583,28.96174863,16,0.794833582
23UDGY,Lydney East,5245,26,2085,39.7521449,28,0.533841754
23UDGZ,Lydney North,1866,18,754,40.40728832,12,0.643086817
00CRFP,Lye and Wollescote,12402,40,4960,39.99354943,118,0.951459442
38UCGH,Lye Valley,6157,57,2374,38.55773916,374,6.074386877
19UHHP,Lyme Regis,3513,32,1660,47.25306006,24,0.683176772
24UJHH,Lymington Town,5293,75,2713,51.25637635,26,0.491214812
00EUNP,Lymm,10552,198,4426,41.94465504,87,0.824488249
29ULGT,Lympne and Stanford,1944,27,742,38.16872428,13,0.66872428
00HAPH,Lyncombe,5232,110,2073,39.62155963,210,4.013761468
24UJHJ,Lyndhurst,2973,42,1364,45.87958291,21,0.706357215
00CTFH,Lyndon,10004,46,4146,41.44342263,73,0.729708117
16UDGQ,Lyne,1937,20,765,39.49406298,7,0.361383583
46UCJC,Lyneham,5822,80,1924,33.04706286,28,0.480934387
35UEGE,Lynemouth,1832,8,809,44.15938865,4,0.218340611
20UHGK,Lynesack,1416,7,611,43.14971751,8,0.564971751
15UBGT,Lynher,1945,22,802,41.23393316,24,1.233933162
18UEHD,Lynton and Lynmouth,1738,19,725,41.7146145,6,0.345224396
19UGFS,Lytchett Matravers,3634,58,1475,40.58888277,21,0.577875619
19UGFT,Lytchett Minster and Upton East,3989,33,1648,41.31361243,13,0.325896215
19UGFU,Lytchett Minster and Upton West,3584,46,1518,42.35491071,22,0.613839286
16UGJJ,Lyth Valley,2011,39,852,42.3669816,9,0.447538538
34UDGE,Lyveden,1826,30,778,42.6067908,12,0.657174151
15UDGK,Mabe and Budock,3946,47,1733,43.91789154,32,0.810947795
32UCHT,Mablethorpe Central,2023,15,840,41.52249135,3,0.148294612
32UCHU,Mablethorpe East,1894,5,860,45.40654699,10,0.527983105
32UCHW,Mablethorpe North,2002,6,895,44.70529471,8,0.3996004
13UGHH,Macclesfield Bollinbrook,5556,91,2300,41.39668826,53,0.953923686
13UGHJ,Macclesfield Broken Cross,5685,78,2214,38.94459103,42,0.73878628
13UGHK,Macclesfield Central,5340,31,2683,50.24344569,36,0.674157303
13UGHL,Macclesfield East,5173,65,2425,46.87802049,41,0.792576841
13UGHM,Macclesfield Hurdsfield,4022,16,1946,48.38388861,20,0.497265042
13UGHN,Macclesfield Ivy,5234,107,2011,38.42185709,48,0.917080627
13UGHP,Macclesfield Ryles,2671,33,1107,41.44515163,23,0.861100711
13UGHQ,Macclesfield South,5558,24,2446,44.0086362,28,0.503778338
13UGHR,Macclesfield Tytherington,5787,129,2236,38.63832729,44,0.760324866
13UGHS,Macclesfield West,5093,30,2195,43.09837031,19,0.373061064
00FKNJ,Mackworth,13043,49,5658,43.37959058,737,5.65054052
00GFPG,Madeley,5279,52,2411,45.6715287,31,0.58723243
41UEGN,Madeley,4386,50,1866,42.54445964,61,1.390788874
15UFGA,Madron and Zennor,1750,33,687,39.25714286,14,0.8
33UDGJ,Magdalen,7287,31,3063,42.03375875,42,0.576368876
37UGHA,Magnus,4670,24,2009,43.01927195,34,0.728051392
00BKGL,Maida Vale,9647,71,4579,47.46553333,350,3.628070903
00MFNQ,Maiden Erlegh,9623,145,3263,33.90834459,937,9.737088226
19UHHQ,Maiden Newton,1844,43,800,43.38394794,12,0.650759219
45UEFX,Maidenbower,8070,27,3355,41.57372986,37,0.458488228
00MENR,Maidenhead Riverside,6987,108,2962,42.3930156,50,0.715614713
22UKGD,Maldon East,2155,8,920,42.69141531,8,0.371229698
22UKGE,Maldon North,3812,36,1885,49.44910808,22,0.577124869
22UKGF,Maldon South,4056,32,1547,38.14102564,21,0.517751479
22UKGG,Maldon West,4011,50,1584,39.49139865,24,0.598354525
00GFPH,Malinslee,5977,17,2409,40.30450059,44,0.736155262
46UCJD,Malmesbury,4804,45,2002,41.67360533,41,0.853455454
13UBGZ,Malpas,3887,86,1592,40.95703627,39,1.003344482
00CFFP,Maltby,17247,119,6950,40.29686322,125,0.724763727
36UFGP,Malton,5023,72,2270,45.19211627,16,0.31853474
33UGFY,Mancroft,8339,35,4981,59.73138266,339,4.06523564
00EFMN,Mandale,6449,29,2592,40.19227787,62,0.961389363
11UBHL,Mandeville and Elm Farm,8313,88,3242,38.99915795,107,1.287140623
12UDGP,Manea,1579,5,659,41.73527549,8,0.506649778
41UHHH,Manifold,1834,19,731,39.85823337,17,0.92693566
22UNHJ,"Manningtree, Mistley, Little Bentley and Tendring",4365,62,1912,43.80297824,29,0.664375716
00ASGS,Manor,10902,88,4414,40.48798386,107,0.98147129
00BSFQ,Manor,12341,44,5310,43.02730735,91,0.737379467
00CAGN,Manor,11866,152,4676,39.40670824,184,1.550648913
00CGFS,Manor,11907,21,5319,44.67120181,76,0.638280003
26UHFU,Manor,6396,53,2579,40.3220763,46,0.7191995
41UGGY,Manor,6022,43,2660,44.17137164,70,1.162404517
42UCGA,Manor,1712,18,705,41.17990654,20,1.168224299
44UFGG,Manor,8162,155,3603,44.14359226,209,2.5606469
45UBFW,Manor,4296,34,1685,39.22253259,83,1.932029795
00BBGQ,Manor Park,12103,77,4301,35.53664381,502,4.147731967
24ULFY,Manor Park,6285,52,2430,38.66348449,69,1.097852029
46UFGM,Manor Vale,4723,110,1933,40.92737667,38,0.804573364
09UEGQ,Manshead,5103,38,2129,41.72055654,31,0.607485793
37UJGX,Manvers,3917,77,1649,42.0985448,37,0.94460046
00AEGU,Mapesbury,13242,95,5748,43.40734028,583,4.402658209
26UJGK,Maple Cross & Mill End,5378,38,2209,41.07474898,86,1.599107475
00MCMY,Mapledurham,3046,84,1210,39.7242285,24,0.787918582
00FYNU,Mapperley,14105,112,6825,48.38709677,575,4.076568593
37UEGN,Mapperley Plains,6885,98,2899,42.1060276,61,0.885984023
13UHHC,Mara,1679,41,718,42.76354973,8,0.476474092
15UFGB,Marazion and Perranuthnoe,1825,19,898,49.20547945,12,0.657534247
12UDGQ,March East,6616,41,2976,44.98186215,42,0.634824667
12UDGR,March North,6377,38,2465,38.65453975,43,0.674298259
12UDGS,March West,6049,43,2596,42.91618449,17,0.281038188
38UEHF,Marcham and Shippon,3858,70,1120,29.0305858,18,0.466562986
24UJHK,Marchwood,5586,65,2053,36.75259578,46,0.82348729
22UFGQ,Marconi,6306,38,2468,39.13732953,360,5.708848716
29UHGZ,Marden and Yalding,7494,128,3031,40.44568989,48,0.64051241
32UCHX,Mareham le Fen,2077,36,879,42.32065479,13,0.625902744
00FANK,Marfleet,13211,15,5355,40.53440315,93,0.703958822
29UNGS,Margate Central,4770,9,2316,48.55345912,40,0.838574423
15UEGR,Marhamchurch,2122,40,877,41.32893497,14,0.659754948
45UBFX,Marine,3552,38,1699,47.83220721,34,0.957207207
45UCGW,Marine,4951,36,2573,51.96929913,73,1.474449606
45UHFW,Marine,7688,95,3668,47.710718,67,0.871488033
22UJFY,Mark Hall,6977,37,2972,42.59710477,50,0.71664039
12UBFY,Market,7512,48,1830,24.36102236,4188,55.75079872
42UCGB,Market,3653,23,1649,45.14098002,29,0.793868054
32UGHJ,Market and West Deeping,6477,105,2541,39.23112552,49,0.756523082
39UCGM,Market Drayton East,2914,45,1332,45.71036376,16,0.549073439
39UCGN,Market Drayton North,4504,48,1932,42.89520426,19,0.421847247
39UCGP,Market Drayton South,2989,28,1252,41.8869187,17,0.568752091
31UDGU,Market Harborough - Great Bowden and Arden,6519,80,2797,42.90535358,61,0.935726338
31UDGW,Market Harborough - Little Bowden,3862,31,1581,40.93733817,24,0.621439669
31UDGX,Market Harborough - Logan,4060,57,1691,41.65024631,25,0.615763547
31UDGY,Market Harborough - Welland,5686,36,2395,42.12099894,40,0.703482237
32UHGQ,Market Rasen,4675,74,2016,43.12299465,46,0.983957219
31UEGH,"Markfield, Stanton and Fieldhead",5661,64,2447,43.22557852,41,0.724253665
00BHGP,Markhouse,10866,56,4390,40.40125161,318,2.926559912
22UGGS,Marks Tey,2566,27,1033,40.25720966,18,0.701480904
00AQGK,Marlborough,9207,100,3641,39.54599761,255,2.769631802
46UBGY,Marlborough East,3640,58,1567,43.04945055,11,0.302197802
46UBGZ,Marlborough West,4369,101,1490,34.10391394,147,3.364614328
47UBGJ,Marlbrook,4217,56,1737,41.19041973,23,0.54541143
18UGHE,Marldon,2023,31,876,43.30202669,18,0.889767672
11UFHC,Marlow North and West,8607,162,3640,42.29115836,67,0.778436157
11UFHD,Marlow South East,5397,90,2331,43.19066148,35,0.648508431
19UEGU,Marnhull,1951,44,886,45.41260892,12,0.615069195
30UJGJ,Marsden,3575,35,1423,39.8041958,23,0.643356643
16UBHE,Marsh,1692,32,689,40.72104019,5,0.295508274
11UBHM,Marsh Gibbon,2416,52,946,39.15562914,20,0.82781457
00EFMP,Marsh House,7838,63,3147,40.15054861,79,1.007910181
00EXNL,Marsh House,6023,40,2450,40.67740329,55,0.913166196
00BZFG,Marshalls Cross,8099,33,3361,41.49895049,85,1.049512285
26UGGH,Marshalswick North,6325,121,2600,41.10671937,98,1.549407115
26UGGJ,Marshalswick South,6488,171,2512,38.71763255,68,1.048088779
21UGGN,Marsham,3697,42,1703,46.06437652,22,0.59507709
32UCHY,Marshchapel,2229,26,897,40.2422611,11,0.493494841
33UCHE,Marshes,2711,31,1140,42.05090373,17,0.62707488
29UCGQ,Marshside,2685,23,1035,38.54748603,28,1.04283054
19UHHR,Marshwood Vale,1707,33,746,43.70240187,12,0.702987698
09UCGY,Marston,4829,37,1904,39.4284531,34,0.70407952
38UCGJ,Marston,6114,64,2560,41.87111547,314,5.135754007
36UDHC,Marston Moor,2946,57,1126,38.22131704,22,0.746775289
32UEGX,Martin,2034,20,836,41.10127827,12,0.589970501
26UHFW,Martins Wood,6283,54,2544,40.49021168,53,0.843546077
00FPNA,Martinsthorpe,1146,38,485,42.32111693,9,0.785340314
42UGHN,Martlesham,4926,70,2044,41.49411287,29,0.588712952
47UCJB,Martley,1604,27,655,40.83541147,15,0.935162095
40UDKM,Martock,5454,84,2311,42.37257059,24,0.440044004
00ECNR,Marton,4866,60,1919,39.43690917,68,1.397451706
00EYNL,Marton,6636,35,2945,44.37914406,41,0.617842074
00ECNS,Marton West,5210,79,2118,40.65259117,47,0.902111324
18UEHE,Marwood,1756,45,691,39.35079727,13,0.740318907
18ULGJ,Mary Tavy,1593,34,648,40.6779661,11,0.69052103
00BKGM,Marylebone High Street,8860,115,4793,54.09706546,754,8.510158014
39UDGA,Maserfield,2600,45,1185,45.57692308,47,1.807692308
45UBFY,Mash Barn,4454,22,1785,40.07633588,20,0.449034576
36UDHD,Mashamshire,2384,40,1021,42.82718121,10,0.419463087
17UFGW,Masson,3100,62,1352,43.61290323,20,0.64516129
47UDFX,Matchborough,6025,43,2316,38.43983402,51,0.846473029
17UFGX,Matlock All Saints,5271,118,2274,43.14171884,45,0.853727945
17UFGY,Matlock St Giles,5417,82,2268,41.86819273,32,0.590732878
23UEGA,Matson and Robinswood,10242,44,4412,43.07752392,52,0.507713337
09UCGZ,Maulden and Clophill,4602,60,1839,39.96088657,31,0.673620165
13UDGR,Maw Green,5756,13,2301,39.97567755,28,0.486448923
00ARGN,Mawneys,12556,62,5178,41.23924817,81,0.645109908
29UEGS,"Maxton, Elms Vale and Priory",7020,39,2931,41.75213675,83,1.182336182
41UEGP,May Bank,6445,59,2814,43.6617533,70,1.086113266
43UMGC,Maybury and Sheerwater,8974,87,3334,37.15177179,107,1.192333408
00ABGH,Mayesbrook,9316,15,3851,41.3374839,81,0.869471876
00BCGM,Mayfield,11226,135,4089,36.42437199,286,2.547657224
21UHHM,Mayfield,2677,61,1080,40.34366829,48,1.793051924
24ULFZ,Mayfield,6736,23,2418,35.89667458,47,0.697743468
36UGGM,Mayfield,4565,69,1930,42.27820372,30,0.657174151
43UMGD,Mayford and Sutton Green,2369,63,928,39.17264669,21,0.886449979
22UKGH,Mayland,3795,40,1508,39.73649539,18,0.4743083
21UDGB,Maze Hill,5069,41,2172,42.8486881,42,0.828565792
00EXNM,Meadowhead,5887,46,2411,40.95464583,63,1.070154578
21UCFP,Meads,9785,72,5061,51.72202351,491,5.017884517
43UFGC,Meadvale and St John's,7466,157,3057,40.94562014,69,0.92418966
41UDHA,Mease and Tame,3383,61,1317,38.92994384,33,0.975465563
31UHGM,Measham,4849,28,1970,40.62693339,21,0.433078985
37UFGG,Meden,6273,26,2510,40.01275307,41,0.653594771
30UFGM,Medlar-with-Wesham,3245,36,1294,39.87673344,24,0.739599384
29UPJD,Medway,4074,57,1655,40.62346588,22,0.540009818
12UDGT,Medworth,2116,21,1077,50.8979206,8,0.378071834
00GLNL,Meir Park and Sandon,13331,99,5347,40.10951917,120,0.900157528
12UGHR,Melbourn,5228,90,2052,39.25019128,33,0.631216526
17UKGD,Melbourne,4599,68,2019,43.90084801,40,0.869754294
19UJFR,Melcombe Regis,5510,39,2720,49.36479129,61,1.10707804
12UGHS,Meldreth,2460,28,928,37.72357724,38,1.544715447
46UFGN,Melksham North,5718,36,2368,41.4130815,28,0.489681707
46UFGP,Melksham Spa,5780,57,2439,42.19723183,27,0.467128028
46UFGQ,Melksham Without,4910,58,1947,39.65376782,33,0.67209776
46UFGR,Melksham Woodrow,2706,14,1090,40.28085735,14,0.51736881
30ULGQ,Mellor,2505,53,1084,43.27345309,22,0.878243513
40UBHD,Mells,2222,51,922,41.49414941,13,0.585058506
00BYFX,Melrose,12500,20,5634,45.072,151,1.208
36UEGS,Melsonby,1323,24,557,42.10128496,14,1.058201058
37UJGY,Melton,4232,90,1829,43.21833648,151,3.56805293
42UGHP,Melton and Ufford,4731,95,1983,41.91502854,41,0.866624392
31UGGA,Melton Craven,3729,38,1618,43.3896487,27,0.724054706
31UGGB,Melton Dorian,4784,36,1978,41.34615385,48,1.003344482
31UGGC,Melton Egerton,3756,23,1503,40.01597444,42,1.118210863
31UGGD,Melton Newport,4897,54,2110,43.08760466,35,0.7147233
31UGGE,Melton Sysonby,4996,62,1905,38.1305044,30,0.600480384
31UGGF,Melton Warwick,3392,39,1339,39.47523585,29,0.85495283
00HAPJ,Mendip,2751,39,1022,37.15012723,23,0.836059615
42UEHB,Mendlesham,2118,43,889,41.97355996,13,0.613786591
15UDGL,Meneage,2539,33,938,36.94367861,22,0.866482867
15UBGU,Menheniot and St Ive,3726,36,1581,42.431562,29,0.778314546
39UEGN,Meole Brace,4725,70,1912,40.46560847,41,0.867724868
00CAGP,Meols,12853,119,5368,41.76456858,147,1.143701859
29UGGB,Meopham North,4266,71,1735,40.67041725,18,0.421940928
29UGGC,Meopham South and Vigo,4362,57,1641,37.62035763,26,0.596056855
41UKFR,Mercian,6771,54,2764,40.82114902,40,0.590754689
13UGHT,Mere,2062,47,871,42.24054316,18,0.872938894
00CTFJ,Meriden,11811,221,4729,40.03894674,112,0.948268563
26UKFS,Meriden,6865,33,2810,40.93226511,59,0.859431901
00HPNA,Merley and Bearwood,10629,196,4079,38.37614075,139,1.307742967
43UDGJ,Merrow,7706,159,3258,42.27874384,75,0.973267584
00CWFL,Merry Hill,11893,118,5134,43.16825023,124,1.042630119
00ETNQ,Mersey,6146,20,2704,43.99609502,41,0.667100553
00BUFM,Mersey St. Mary's,12254,186,5052,41.22735433,127,1.036396279
33UEHN,Mershe Lande,2421,11,1009,41.67699298,13,0.536968195
43UFGD,Merstham,7385,79,3106,42.05822613,62,0.839539607
00BAGJ,Merton Park,9144,149,3736,40.85739283,269,2.941819773
32UEGY,Metheringham,4700,48,1971,41.93617021,35,0.744680851
15UGGD,Mevagissey,3785,38,1771,46.78996037,37,0.977542933
00CEFN,Mexborough,14620,49,6286,42.99589603,108,0.73871409
13UBHA,Mickle Trafford,2252,46,856,38.01065719,34,1.509769094
11UFHE,Micklefield,5530,36,2227,40.27124774,55,0.994575045
00FFNY,Micklegate,10994,85,5480,49.8453702,863,7.84973622
43UEGU,"Mickleham, Westhumble and Pixham",1932,34,794,41.09730849,44,2.277432712
00FKNK,Mickleover,13529,209,5560,41.09690295,128,0.946115751
33UBHK,Mid Forest,2053,23,854,41.59766196,24,1.169020945
00FBNT,Mid Holderness,13484,149,5453,40.4405221,111,0.823197864
42UBHC,Mid Samford,4088,95,1596,39.04109589,36,0.880626223
46UFGS,Mid Wylye Valley,2484,85,1046,42.10950081,12,0.483091787
29UEGT,Middle Deal and Sholden,7236,59,2976,41.12769486,62,0.856826976
00ALHA,Middle Park and Sutcliffe,12832,95,5581,43.49283042,225,1.753428928
32UHGR,Middle Rasen,2238,41,929,41.51027703,18,0.804289544
17UDGJ,Middlecroft and Poolsbrook,4205,11,1839,43.73365042,20,0.475624257
30UNGU,Middleforth,3799,31,1578,41.53724664,40,1.05290866
36UEGT,Middleham,1304,29,580,44.47852761,4,0.306748466
00ECNT,Middlehaven,4070,11,1922,47.22358722,323,7.936117936
20UGGH,Middlestone,5040,50,2152,42.6984127,43,0.853174603
00DAFS,Middleton,21002,34,8628,41.08180173,148,0.704694791
